"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
"01","11970","043","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","0","1","5","0","0","5","7081","7081","0","","","3084","03/03/2023 00:02:11"
"01","11980","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","75","11","92","48","1","28","12667","11804","863","","","2038","03/03/2023 00:02:11"
"01","11990","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","215","22","190","76","0","41","11737","11057","680","","","2008","03/03/2023 00:02:11"
"01","12000","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","187","19","171","110","0","32","11719","11666","53","","","2143","03/03/2023 00:02:11"
"01","12010","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","71","5","44","28","0","11","2497","2415","82","","","476","03/03/2023 00:02:11"
"01","12020","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","29","3","43","23","0","6","2751","2751","0","","","428","03/03/2023 00:02:11"
"01","12030","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","64","7","83","55","0","27","8350","7638","712","","","1399","03/03/2023 00:02:11"
"01","12040","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","135","11","115","34","0","30","9551","9551","0","","","2177","03/03/2023 00:02:11"
"01","12050","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","31","5","44","17","0","7","3117","3072","45","","","629","03/03/2023 00:02:11"
"01","12060","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","14","2","15","7","0","4","677","677","0","","","126","03/03/2023 00:02:11"
"01","12070","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","122","9","117","67","0","25","10210","10145","65","","","2101","03/03/2023 00:02:11"
"01","12080","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","29","2","17","15","0","2","1376","1376","0","","","261","03/03/2023 00:02:11"
"01","12090","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","3","2","64","17","0","47","22878","19312","3566","","","2709","03/03/2023 00:02:11"
"01","12100","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","84","4","56","51","0","5","5449","4970","479","","","1426","03/03/2023 00:02:11"
"01","12110","046","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","016","6","3","52","4","3","45","33210","27705","5505","","","3188","03/03/2023 00:02:11"
"01","12124","030","02","Ciutat Vella","el Barri Gòtic","012","2","6","394","0","342","52","203682","55968","147714","","","178667","03/03/2023 00:02:11"
"01","12130","031","02","Ciutat Vella","el Barri Gòtic","012","111","9","141","81","10","12","11880","11072","808","","","1765","03/03/2023 00:02:11"
"01","12140","031","02","Ciutat Vella","el Barri Gòtic","012","190","14","152","94","0","34","11812","11145","667","","","2069","03/03/2023 00:02:11"
"01","12152","026","02","Ciutat Vella","el Barri Gòtic","010","0","1","0","0","0","0","0","0","0","","","1292","03/03/2023 00:02:11"
"01","12160","026","02","Ciutat Vella","el Barri Gòtic","010","136","11","126","67","0","26","9262","9262","0","","","1516","03/03/2023 00:02:11"
"01","12170","026","02","Ciutat Vella","el Barri Gòtic","010","137","12","128","82","0","25","7461","7444","17","","","1358","03/03/2023 00:02:11"
"01","12180","026","02","Ciutat Vella","el Barri Gòtic","010","112","7","94","66","0","22","8336","8282","54","","","1659","03/03/2023 00:02:11"
"01","12191","026","02","Ciutat Vella","el Barri Gòtic","010","72","8","73","22","0","23","31227","26203","5024","","","6207","03/03/2023 00:02:11"
"01","12200","026","02","Ciutat Vella","el Barri Gòtic","010","48","5","34","15","0","10","1872","1872","0","","","382","03/03/2023 00:02:11"
"01","12210","026","02","Ciutat Vella","el Barri Gòtic","010","121","6","125","55","0","61","20332","18044","2288","","","2864","03/03/2023 00:02:11"
"01","12220","026","02","Ciutat Vella","el Barri Gòtic","010","31","4","72","25","0","45","11088","9558","1530","","","1636","03/03/2023 00:02:11"
"01","12230","026","02","Ciutat Vella","el Barri Gòtic","010","182","18","194","113","0","58","23366","23248","118","","","6082","03/03/2023 00:02:11"
"01","12240","026","02","Ciutat Vella","el Barri Gòtic","010","9955","15","211","118","2","69","22140","22140","0","","","4969","03/03/2023 00:02:11"
"01","12250","026","02","Ciutat Vella","el Barri Gòtic","010","55","1","47","1","0","11","3672","3672","0","","","595","03/03/2023 00:02:11"
"01","12260","026","02","Ciutat Vella","el Barri Gòtic","010","80","5","68","35","0","22","8112","7744","368","","","1649","03/03/2023 00:02:11"
"01","12270","026","02","Ciutat Vella","el Barri Gòtic","010","61","4","73","28","0","23","6673","6604","69","","","1603","03/03/2023 00:02:11"
"01","12280","026","02","Ciutat Vella","el Barri Gòtic","010","157","10","171","30","3","69","18067","16773","1294","","","4643","03/03/2023 00:02:11"
"01","12290","026","02","Ciutat Vella","el Barri Gòtic","010","0","1","8","0","0","8","5196","4140","1056","","","1047","03/03/2023 00:02:11"
"01","12300","026","02","Ciutat Vella","el Barri Gòtic","010","58","11","104","54","0","30","9384","9182","202","","","1661","03/03/2023 00:02:11"
"01","12310","026","02","Ciutat Vella","el Barri Gòtic","010","66","13","117","43","0","57","17117","17007","110","","","4539","03/03/2023 00:02:11"
"01","12320","026","02","Ciutat Vella","el Barri Gòtic","010","33","3","75","22","0","53","9261","8206","1055","","","1237","03/03/2023 00:02:11"
"01","12331","025","02","Ciutat Vella","el Barri Gòtic","010","16","5","41","17","0","24","3714","3544","170","","","581","03/03/2023 00:02:11"
"01","12332","025","02","Ciutat Vella","el Barri Gòtic","010","0","1","0","0","0","0","0","0","0","","","355","03/03/2023 00:02:11"
"01","12340","025","02","Ciutat Vella","el Barri Gòtic","010","21","5","41","12","0","9","2271","2157","114","","","344","03/03/2023 00:02:11"
"01","12350","025","02","Ciutat Vella","el Barri Gòtic","010","26","6","63","9","0","19","4474","4144","330","","","732","03/03/2023 00:02:11"
"01","12360","025","02","Ciutat Vella","el Barri Gòtic","010","35","4","55","25","0","22","3606","3410","196","","","562","03/03/2023 00:02:11"
"01","12370","025","02","Ciutat Vella","el Barri Gòtic","010","157","17","158","77","0","36","14750","14482","268","","","2714","03/03/2023 00:02:11"
"01","12380","025","02","Ciutat Vella","el Barri Gòtic","010","21","2","29","2","0","2","2329","2192","137","","","338","03/03/2023 00:02:11"
"01","12391","025","02","Ciutat Vella","el Barri Gòtic","010","29","3","30","7","0","4","1948","1794","154","","","304","03/03/2023 00:02:11"
"01","12392","025","02","Ciutat Vella","el Barri Gòtic","010","26","4","33","22","0","5","1715","1651","64","","","262","03/03/2023 00:02:11"
"01","12401","025","02","Ciutat Vella","el Barri Gòtic","010","9","7","43","7","0","31","19771","15510","4261","","","5385","03/03/2023 00:02:11"
"01","12402","025","02","Ciutat Vella","el Barri Gòtic","010","0","1","0","0","0","0","0","0","0","","","632","03/03/2023 00:02:11"
"01","12410","025","02","Ciutat Vella","el Barri Gòtic","010","6","2","32","2","0","4","5188","4747","441","","","878","03/03/2023 00:02:11"
"01","12420","025","02","Ciutat Vella","el Barri Gòtic","010","70","5","66","24","0","17","10445","9787","658","","","2636","03/03/2023 00:02:11"
"01","12430","025","02","Ciutat Vella","el Barri Gòtic","010","3","1","3","1","0","2","7092","7092","0","","","6367","03/03/2023 00:02:11"
"01","12440","025","02","Ciutat Vella","el Barri Gòtic","010","0","1","5","0","0","5","3154","3154","0","","","896","03/03/2023 00:02:11"
"01","12441","025","02","Ciutat Vella","el Barri Gòtic","010","0","1","37","0","37","0","15965","0","15965","","","30","03/03/2023 00:02:11"
"01","12450","025","02","Ciutat Vella","el Barri Gòtic","010","0","2","7","0","0","7","1750","1750","0","","","661","03/03/2023 00:02:11"
"01","12460","025","02","Ciutat Vella","el Barri Gòtic","010","68","3","98","33","0","65","26705","23673","3032","","","3140","03/03/2023 00:02:11"
"01","12470","023","02","Ciutat Vella","el Barri Gòtic","009","22","3","42","7","0","35","23252","17695","5557","","","3576","03/03/2023 00:02:11"
"01","12480","023","02","Ciutat Vella","el Barri Gòtic","009","40","5","78","15","3","43","20795","16717","4078","","","3127","03/03/2023 00:02:11"
"01","12490","023","02","Ciutat Vella","el Barri Gòtic","009","109","12","153","39","0","67","22718","19911","2807","","","4248","03/03/2023 00:02:11"
"01","12501","023","02","Ciutat Vella","el Barri Gòtic","009","0","2","7","0","0","7","5510","4585","925","","","1656","03/03/2023 00:02:11"
"01","12502","023","02","Ciutat Vella","el Barri Gòtic","009","73","9","203","44","130","19","12823","11758","1065","","","3126","03/03/2023 00:02:11"
"01","12503","023","02","Ciutat Vella","el Barri Gòtic","009","0","1","0","0","0","0","0","0","0","","","393","03/03/2023 00:02:11"
"01","12510","023","02","Ciutat Vella","el Barri Gòtic","009","15","2","28","1","0","16","3520","3159","361","","","581","03/03/2023 00:02:11"
"01","12520","023","02","Ciutat Vella","el Barri Gòtic","009","56","4","43","27","2","13","4751","4458","293","","","960","03/03/2023 00:02:11"
"01","12530","023","02","Ciutat Vella","el Barri Gòtic","009","195","10","176","68","22","54","20151","19584","567","","","3731","03/03/2023 00:02:11"
"01","12540","023","02","Ciutat Vella","el Barri Gòtic","009","134","12","134","52","0","25","18046","17614","432","","","3957","03/03/2023 00:02:11"
"01","12551","023","02","Ciutat Vella","el Barri Gòtic","009","268","36","334","179","0","65","42923","40642","2281","","","10405","03/03/2023 00:02:11"
"01","12570","023","02","Ciutat Vella","el Barri Gòtic","009","148","19","175","91","1","42","16072","14861","1211","","","2851","03/03/2023 00:02:11"
"01","12580","023","02","Ciutat Vella","el Barri Gòtic","009","53","5","52","22","0","22","8289","8062","227","","","1364","03/03/2023 00:02:11"
"01","12590","023","02","Ciutat Vella","el Barri Gòtic","009","32","2","59","16","9","34","10254","9625","629","","","1286","03/03/2023 00:02:11"
"01","12600","023","02","Ciutat Vella","el Barri Gòtic","009","408","38","518","220","37","199","76401","65781","10620","","","14206","03/03/2023 00:02:11"
"01","12610","023","02","Ciutat Vella","el Barri Gòtic","009","339","31","340","155","2","44","29773","27958","1815","","","5509","03/03/2023 00:02:11"
"01","12620","023","02","Ciutat Vella","el Barri Gòtic","009","40","17","199","43","0","138","43399","39025","4374","","","7412","03/03/2023 00:02:11"
"01","12643","022","02","Ciutat Vella","el Barri Gòtic","009","639","28","345","103","27","178","98373","77770","20603","","","15370","03/03/2023 00:02:11"
"01","12650","022","02","Ciutat Vella","el Barri Gòtic","009","251","28","252","120","0","95","26473","26192","281","","","5439","03/03/2023 00:02:11"
"01","12660","022","02","Ciutat Vella","el Barri Gòtic","009","113","12","183","58","1","100","47152","42870","4282","","","10238","03/03/2023 00:02:11"
"01","12670","022","02","Ciutat Vella","el Barri Gòtic","009","62","18","212","52","4","145","54318","46407","7911","","","10975","03/03/2023 00:02:11"
"01","12680","022","02","Ciutat Vella","el Barri Gòtic","009","410","25","341","205","0","90","35153","34063","1090","","","7355","03/03/2023 00:02:11"
"01","12691","022","02","Ciutat Vella","el Barri Gòtic","009","63","1","66","54","0","12","15490","13365","2125","","","1858","03/03/2023 00:02:11"
"01","12692","022","02","Ciutat Vella","el Barri Gòtic","009","0","1","0","0","0","0","0","0","0","","","1401","03/03/2023 00:02:11"
"01","12700","022","02","Ciutat Vella","el Barri Gòtic","009","271","17","294","144","0","123","35523","35077","446","","","7734","03/03/2023 00:02:11"
"01","12710","023","02","Ciutat Vella","el Barri Gòtic","009","29","13","98","32","0","54","12761","10591","2170","","","2389","03/03/2023 00:02:11"
"01","12720","028","02","Ciutat Vella","el Barri Gòtic","011","202","21","282","129","0","100","28602","27718","884","","","6098","03/03/2023 00:02:11"
"01","12731","028","02","Ciutat Vella","el Barri Gòtic","011","318","26","415","104","0","209","37528","36401","1127","","","10321","03/03/2023 00:02:11"
"01","12732","028","02","Ciutat Vella","el Barri Gòtic","011","52","6","99","19","0","76","7401","7273","128","","","1707","03/03/2023 00:02:11"
"01","12740","028","02","Ciutat Vella","el Barri Gòtic","011","254","31","318","191","0","79","26782","26491","291","","","5985","03/03/2023 00:02:11"
"01","12750","028","02","Ciutat Vella","el Barri Gòtic","011","127","20","1102","95","782","189","42690","24229","18461","","","5133","03/03/2023 00:02:11"
"01","12771","025","02","Ciutat Vella","el Barri Gòtic","010","158","17","144","35","0","59","28247","27191","1056","","","9540","03/03/2023 00:02:11"
"01","12780","025","02","Ciutat Vella","el Barri Gòtic","010","0","1","10","0","0","10","14242","14242","0","","","4168","03/03/2023 00:02:11"
"01","12790","025","02","Ciutat Vella","el Barri Gòtic","010","146","12","140","83","0","21","12650","12617","33","","","2537","03/03/2023 00:02:11"
"01","12801","025","02","Ciutat Vella","el Barri Gòtic","010","212","20","208","126","0","55","20991","20720","271","","","4347","03/03/2023 00:02:11"
"01","12802","025","02","Ciutat Vella","el Barri Gòtic","010","30","2","26","2","0","5","1779","1779","0","","","285","03/03/2023 00:02:11"
"01","12810","025","02","Ciutat Vella","el Barri Gòtic","010","49","6","49","41","0","7","4319","4253","66","","","909","03/03/2023 00:02:11"
"01","12820","025","02","Ciutat Vella","el Barri Gòtic","010","63","6","73","28","0","26","7497","7497","0","","","1484","03/03/2023 00:02:11"
"01","12830","025","02","Ciutat Vella","el Barri Gòtic","010","39","5","66","31","0","24","8511","8493","18","","","1766","03/03/2023 00:02:11"
"01","12840","025","02","Ciutat Vella","el Barri Gòtic","010","40","4","45","21","0","16","3486","3350","136","","","602","03/03/2023 00:02:11"
"01","12850","025","02","Ciutat Vella","el Barri Gòtic","010","107","17","154","80","0","40","11851","11851","0","","","2106","03/03/2023 00:02:11"
"01","12860","028","02","Ciutat Vella","el Barri Gòtic","011","59","5","69","15","0","37","8143","8002","141","","","2031","03/03/2023 00:02:11"
"01","12870","028","02","Ciutat Vella","el Barri Gòtic","011","243","20","191","107","1","51","19618","19518","100","","","4177","03/03/2023 00:02:11"
"01","12884","028","02","Ciutat Vella","el Barri Gòtic","011","156","21","176","77","0","60","15720","15568","152","","","3205","03/03/2023 00:02:11"
"01","12890","028","02","Ciutat Vella","el Barri Gòtic","011","38","3","41","28","0","9","2540","2540","0","","","449","03/03/2023 00:02:11"
"01","12900","028","02","Ciutat Vella","el Barri Gòtic","011","33","1","22","17","0","5","1971","1971","0","","","309","03/03/2023 00:02:11"
"01","12911","028","02","Ciutat Vella","el Barri Gòtic","011","89","15","126","36","1","80","20547","20151","396","","","6452","03/03/2023 00:02:11"
"01","12912","028","02","Ciutat Vella","el Barri Gòtic","011","0","1","0","0","0","0","0","0","0","","","295","03/03/2023 00:02:11"
"01","12920","028","02","Ciutat Vella","el Barri Gòtic","011","145","14","137","53","0","58","15005","14600","405","","","2859","03/03/2023 00:02:11"
